cat,group,date,oil,water,liquid,bhp,status,start_lag,coef,is_base
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,17.0,0.42,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,17.0,0.42,False
I3,I,2,,,,,0.0,17.0,0.42,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,17.0,0.42,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,17.0,0.42,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,17.0,0.42,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,17.0,0.42,False
I3,I,3,,,,,0.0,17.0,0.42,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,17.0,0.42,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,17.0,0.42,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,17.0,0.42,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,17.0,0.42,False
I3,I,4,,,,,0.0,17.0,0.42,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,17.0,0.42,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,17.0,0.42,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,17.0,0.42,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,17.0,0.42,False
I3,I,5,,,,,0.0,17.0,0.42,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,17.0,0.42,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,17.0,0.42,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,17.0,0.42,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,17.0,0.42,False
I3,I,6,,,,,0.0,17.0,0.42,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,17.0,0.42,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,17.0,0.42,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,17.0,0.42,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,17.0,0.42,False
I3,I,7,,,,,0.0,17.0,0.42,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,17.0,0.42,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,17.0,0.42,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,17.0,0.42,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,17.0,0.42,False
I3,I,8,,,,,0.0,17.0,0.42,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,17.0,0.42,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,17.0,0.42,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,17.0,0.42,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,17.0,0.42,False
I3,I,9,,,,,0.0,17.0,0.42,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,17.0,0.42,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,17.0,0.42,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,17.0,0.42,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,17.0,0.42,False
I3,I,10,,,,,0.0,17.0,0.42,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,17.0,0.42,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,17.0,0.42,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,17.0,0.42,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,17.0,0.42,False
I3,I,11,,,,,0.0,17.0,0.42,False
P1,P,12,-0.0010562510209768,-0.000655971997548,-0.0017122230185248,20000000.0,1.0,17.0,0.42,False
P2,P,12,-0.0006954211662259,-0.0016159069587665,-0.0023113281249925,20000000.0,1.0,17.0,0.42,False
I1,I,12,,0.002533,0.002533,37741387.50786175,1.0,17.0,0.42,False
I2,I,12,,0.001267,0.001267,33920172.90965641,1.0,17.0,0.42,False
I3,I,12,,,,,0.0,17.0,0.42,False
P1,P,13,-0.0009542894608096,-0.0007297965213632,-0.0016840859821729,20000000.0,1.0,17.0,0.42,False
P2,P,13,-0.0006264157749481,-0.0016653324648093,-0.0022917482397575,20000000.0,1.0,17.0,0.42,False
I1,I,13,,0.002533,0.002533,37135337.7242488,1.0,17.0,0.42,False
I2,I,13,,0.001267,0.001267,33345759.448623564,1.0,17.0,0.42,False
I3,I,13,,,,,0.0,17.0,0.42,False
P1,P,14,-0.0008703043296107,-0.0007904509879014,-0.0016607553175122,20000000.0,1.0,17.0,0.42,False
P2,P,14,-0.0005695205779396,-0.0017068667402559,-0.0022763873181956,20000000.0,1.0,17.0,0.42,False
I1,I,14,,0.002533,0.002533,36615767.716016464,1.0,17.0,0.42,False
I2,I,14,,0.001267,0.001267,32855237.482113708,1.0,17.0,0.42,False
I3,I,14,,,,,0.0,17.0,0.42,False
P1,P,15,-0.0007991641258638,-0.0008432272888003,-0.0016423914146641,20000000.0,1.0,17.0,0.42,False
P2,P,15,-0.0005219807216062,-0.0017427655241215,-0.0022647462457278,20000000.0,1.0,17.0,0.42,False
I1,I,15,,0.002533,0.002533,36166208.71690221,1.0,17.0,0.42,False
I2,I,15,,0.001267,0.001267,32432679.809899773,1.0,17.0,0.42,False
I3,I,15,,,,,0.0,17.0,0.42,False
P1,P,16,-0.0007366969825345,-0.0008926634160939,-0.0016293603986285,20000000.0,1.0,17.0,0.42,False
P2,P,16,-0.0004816278396034,-0.0017737601584646,-0.002255387998068,20000000.0,1.0,17.0,0.42,False
I1,I,16,,0.002533,0.002533,35771092.21574085,1.0,17.0,0.42,False
I2,I,16,,0.001267,0.001267,32063144.318276763,1.0,17.0,0.42,False
I3,I,16,,,,,0.0,17.0,0.42,False
P1,P,17,-0.0006808638871577,-0.0009407352662311,-0.0016215991533888,20000000.0,1.0,17.0,0.42,False
P2,P,17,-0.0004467582590228,-0.0018002050237149,-0.0022469632827377,20000000.0,1.0,17.0,0.42,False
I1,I,17,,0.002533,0.002533,35417118.5249898,1.0,17.0,0.42,False
I2,I,17,,0.001267,0.001267,31733779.031057917,1.0,17.0,0.42,False
I3,I,17,,,,,0.0,17.0,0.42,False
P1,P,18,-0.0007560652524899,-0.0012658619827759,-0.0020219272352658,20000000.0,1.0,17.0,0.42,False
P2,P,18,-0.0004936999965116,-0.0023509180403724,-0.0028446180368841,20000000.0,1.0,17.0,0.42,False
I1,I,18,,0.002533,0.002533,37638418.41933928,1.0,17.0,0.42,False
I2,I,18,,0.001267,0.001267,33831387.18242141,1.0,17.0,0.42,False
I3,I,18,,0.001596,0.001596,34972658.16521846,1.0,17.0,0.42,False
P1,P,19,-0.0007443419100411,-0.0014538544408484,-0.0021981963508896,20000000.0,1.0,17.0,0.42,False
P2,P,19,-0.0004857121429755,-0.0025853156096954,-0.003071027752671,20000000.0,1.0,17.0,0.42,False
I1,I,19,,0.002533,0.002533,37952467.005814925,1.0,17.0,0.42,False
I2,I,19,,0.001267,0.001267,34119391.510784626,1.0,17.0,0.42,False
I3,I,19,,0.001596,0.001596,35127433.75973304,1.0,17.0,0.42,False
P1,P,20,-0.0006995053672169,-0.0015618665092688,-0.0022613718764858,20000000.0,1.0,17.0,0.42,False
P2,P,20,-0.0004590683625786,-0.0026870777307247,-0.0031461460933033,20000000.0,1.0,17.0,0.42,False
I1,I,20,,0.002533,0.002533,37804097.395736285,1.0,17.0,0.42,False
I2,I,20,,0.001267,0.001267,33982322.92817436,1.0,17.0,0.42,False
I3,I,20,,0.001596,0.001596,34935108.66077783,1.0,17.0,0.42,False
P1,P,21,-0.0006485337297478,-0.0016355974131269,-0.0022841311428747,20000000.0,1.0,17.0,0.42,False
P2,P,21,-0.0004287141142724,-0.0027352346665725,-0.003163948780845,20000000.0,1.0,17.0,0.42,False
I1,I,21,,0.002533,0.002533,37518157.4088915,1.0,17.0,0.42,False
I2,I,21,,0.001267,0.001267,33717363.343531735,1.0,17.0,0.42,False
I3,I,21,,0.001596,0.001596,34634345.777355954,1.0,17.0,0.42,False
P1,P,22,-0.0006002375824337,-0.0016939408985693,-0.0022941784810031,20000000.0,1.0,17.0,0.42,False
P2,P,22,-0.0003997214773692,-0.002760923183226,-0.0031606446605952,20000000.0,1.0,17.0,0.42,False
I1,I,22,,0.002533,0.002533,37203201.87358934,1.0,17.0,0.42,False
I2,I,22,,0.001267,0.001267,33425803.711617824,1.0,17.0,0.42,False
I3,I,22,,0.001596,0.001596,34316095.24974675,1.0,17.0,0.42,False
P1,P,23,-0.0005570646534503,-0.0017441697136344,-0.0023012343670848,20000000.0,1.0,17.0,0.42,False
P2,P,23,-0.0003735450425173,-0.0027760365971753,-0.0031495816396926,20000000.0,1.0,17.0,0.42,False
I1,I,23,,0.002533,0.002533,36895967.062392056,1.0,17.0,0.42,False
I2,I,23,,0.001267,0.001267,33141985.98395522,1.0,17.0,0.42,False
I3,I,23,,0.001596,0.001596,34010854.056505255,1.0,17.0,0.42,False
P1,P,24,-0.0005192467984316,-0.001788880567396,-0.0023081273658277,20000000.0,1.0,17.0,0.42,False
P2,P,24,-0.0003502836581903,-0.0027855885619496,-0.0031358722201399,20000000.0,1.0,17.0,0.42,False
I1,I,24,,0.002533,0.002533,36607669.90288171,1.0,17.0,0.42,False
I2,I,24,,0.001267,0.001267,32876256.988183867,1.0,17.0,0.42,False
I3,I,24,,0.001596,0.001596,33727174.57007515,1.0,17.0,0.42,False
P1,P,25,-0.0004862296667619,-0.0018291110592173,-0.0023153407259793,20000000.0,1.0,17.0,0.42,False
P2,P,25,-0.0003295774450161,-0.0027920628933468,-0.003121640338363,20000000.0,1.0,17.0,0.42,False
I1,I,25,,0.002533,0.002533,36340599.16302637,1.0,17.0,0.42,False
I2,I,25,,0.001267,0.001267,32630575.92677221,1.0,17.0,0.42,False
I3,I,25,,0.001596,0.001596,33466052.97499308,1.0,17.0,0.42,False
P1,P,26,-0.0004572342505521,-0.0018654650498753,-0.0023226993004274,20000000.0,1.0,17.0,0.42,False
P2,P,26,-0.0003110081698068,-0.0027968492008497,-0.0031078573706566,20000000.0,1.0,17.0,0.42,False
I1,I,26,,0.002533,0.002533,36094004.90238252,1.0,17.0,0.42,False
I2,I,26,,0.001267,0.001267,32404093.361259524,1.0,17.0,0.42,False
I3,I,26,,0.001596,0.001596,33226057.328465182,1.0,17.0,0.42,False
P1,P,27,-0.0004315318598668,-0.0018984530939362,-0.002329984953803,20000000.0,1.0,17.0,0.42,False
P2,P,27,-0.0002942366621909,-0.0028006654050699,-0.0030949020672609,20000000.0,1.0,17.0,0.42,False
I1,I,27,,0.002533,0.002533,35866285.31708176,1.0,17.0,0.42,False
I2,I,27,,0.001267,0.001267,32195223.363333102,1.0,17.0,0.42,False
I3,I,27,,0.001596,0.001596,33005212.433171403,1.0,17.0,0.42,False
P1,P,28,-0.0004085512329268,-0.0019284649842612,-0.002337016217188,20000000.0,1.0,17.0,0.42,False
P2,P,28,-0.0002790133424568,-0.0028038866409995,-0.0030828999834563,20000000.0,1.0,17.0,0.42,False
I1,I,28,,0.002533,0.002533,35655826.29143914,1.0,17.0,0.42,False
I2,I,28,,0.001267,0.001267,32002416.885149147,1.0,17.0,0.42,False
I3,I,28,,0.001596,0.001596,32801691.198499583,1.0,17.0,0.42,False
P1,P,29,-0.000387854811851,-0.0019558383979433,-0.0023436932097944,20000000.0,1.0,17.0,0.42,False
P2,P,29,-0.0002651446159188,-0.0028067203349815,-0.0030718649509003,20000000.0,1.0,17.0,0.42,False
I1,I,29,,0.002533,0.002533,35461160.162468255,1.0,17.0,0.42,False
I2,I,29,,0.001267,0.001267,31824289.57263624,1.0,17.0,0.42,False
I3,I,29,,0.001596,0.001596,32613902.89306555,1.0,17.0,0.42,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,10.0,0.42,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,10.0,0.42,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,10.0,0.42,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,10.0,0.42,False
I3,I,0,,,,,0.0,10.0,0.42,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,10.0,0.42,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,10.0,0.42,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,10.0,0.42,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,10.0,0.42,False
I3,I,1,,,,,0.0,10.0,0.42,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,10.0,0.42,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,10.0,0.42,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,10.0,0.42,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,10.0,0.42,False
I3,I,2,,,,,0.0,10.0,0.42,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,10.0,0.42,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,10.0,0.42,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,10.0,0.42,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,10.0,0.42,False
I3,I,3,,,,,0.0,10.0,0.42,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,10.0,0.42,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,10.0,0.42,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,10.0,0.42,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,10.0,0.42,False
I3,I,4,,,,,0.0,10.0,0.42,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,10.0,0.42,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,10.0,0.42,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,10.0,0.42,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,10.0,0.42,False
I3,I,5,,,,,0.0,10.0,0.42,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,10.0,0.42,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,10.0,0.42,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,10.0,0.42,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,10.0,0.42,False
I3,I,6,,,,,0.0,10.0,0.42,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,10.0,0.42,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,10.0,0.42,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,10.0,0.42,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,10.0,0.42,False
I3,I,7,,,,,0.0,10.0,0.42,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,10.0,0.42,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,10.0,0.42,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,10.0,0.42,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,10.0,0.42,False
I3,I,8,,,,,0.0,10.0,0.42,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,10.0,0.42,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,10.0,0.42,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,10.0,0.42,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,10.0,0.42,False
I3,I,9,,,,,0.0,10.0,0.42,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,10.0,0.42,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,10.0,0.42,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,10.0,0.42,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,10.0,0.42,False
I3,I,10,,,,,0.0,10.0,0.42,False
P1,P,11,-0.0013492438359768,-0.0007109242661045,-0.0020601681020814,20000000.0,1.0,10.0,0.42,False
P2,P,11,-0.0008806826893904,-0.0019671679007121,-0.0028478505901026,20000000.0,1.0,10.0,0.42,False
I1,I,11,,0.002533,0.002533,41183975.3911686,1.0,10.0,0.42,False
I2,I,11,,0.001267,0.001267,37192874.2897916,1.0,10.0,0.42,False
I3,I,11,,0.001596,0.001596,38438879.8307255,1.0,10.0,0.42,False
P1,P,12,-0.0012847939204499,-0.0009368661469665,-0.0022216600674164,20000000.0,1.0,10.0,0.42,False
P2,P,12,-0.0008293571259428,-0.0022752938508832,-0.0031046509768261,20000000.0,1.0,10.0,0.42,False
I1,I,12,,0.002533,0.002533,41333863.66217236,1.0,10.0,0.42,False
I2,I,12,,0.001267,0.001267,37307594.60699797,1.0,10.0,0.42,False
I3,I,12,,0.001596,0.001596,38392490.548820905,1.0,10.0,0.42,False
P1,P,13,-0.0011813306097973,-0.0010965543602611,-0.0022778849700584,20000000.0,1.0,10.0,0.42,False
P2,P,13,-0.000761610582958,-0.002458602549007,-0.003220213131965,20000000.0,1.0,10.0,0.42,False
I1,I,13,,0.002533,0.002533,40993487.79851978,1.0,10.0,0.42,False
I2,I,13,,0.001267,0.001267,36974652.27041091,1.0,10.0,0.42,False
I3,I,13,,0.001596,0.001596,37999683.19218327,1.0,10.0,0.42,False
P1,P,14,-0.0010748880447015,-0.0012118386046276,-0.0022867266493292,20000000.0,1.0,10.0,0.42,False
P2,P,14,-0.0006937712088476,-0.0025713710933621,-0.0032651423022097,20000000.0,1.0,10.0,0.42,False
I1,I,14,,0.002533,0.002533,40486901.98957055,1.0,10.0,0.42,False
I2,I,14,,0.001267,0.001267,36490159.93933115,1.0,10.0,0.42,False
I3,I,14,,0.001596,0.001596,37477983.91408768,1.0,10.0,0.42,False
P1,P,15,-0.0009737037198848,-0.0013070571924913,-0.0022807609123762,20000000.0,1.0,10.0,0.42,False
P2,P,15,-0.0006316985667369,-0.0026443701229917,-0.0032760686897286,20000000.0,1.0,10.0,0.42,False
I1,I,15,,0.002533,0.002533,39941546.28422542,1.0,10.0,0.42,False
I2,I,15,,0.001267,0.001267,35973086.15761361,1.0,10.0,0.42,False
I3,I,15,,0.001596,0.001596,36932463.80784742,1.0,10.0,0.42,False
P1,P,16,-0.0008804191419684,-0.0013940156639152,-0.0022744348058836,20000000.0,1.0,10.0,0.42,False
P2,P,16,-0.0005769082772446,-0.0026933039858551,-0.0032702122630997,20000000.0,1.0,10.0,0.42,False
I1,I,16,,0.002533,0.002533,39407516.49550312,1.0,10.0,0.42,False
I2,I,16,,0.001267,0.001267,35470016.79075218,1.0,10.0,0.42,False
I3,I,16,,0.001596,0.001596,36405312.38408726,1.0,10.0,0.42,False
P1,P,17,-0.0007972606775932,-0.0014750677969457,-0.0022723284745389,20000000.0,1.0,10.0,0.42,False
P2,P,17,-0.0005290974728938,-0.0027265483782462,-0.0032556458511401,20000000.0,1.0,10.0,0.42,False
I1,I,17,,0.002533,0.002533,38902929.15578549,1.0,10.0,0.42,False
I2,I,17,,0.001267,0.001267,34997173.49921598,1.0,10.0,0.42,False
I3,I,17,,0.001596,0.001596,35911103.96420067,1.0,10.0,0.42,False
P1,P,18,-0.0007252317543907,-0.0015495066373649,-0.0022747383917557,20000000.0,1.0,10.0,0.42,False
P2,P,18,-0.0004873238416598,-0.0027490471900094,-0.0032363710316692,20000000.0,1.0,10.0,0.42,False
I1,I,18,,0.002533,0.002533,38433680.69748892,1.0,10.0,0.42,False
I2,I,18,,0.001267,0.001267,34559329.134033166,1.0,10.0,0.42,False
I3,I,18,,0.001596,0.001596,35453918.54161021,1.0,10.0,0.42,False
P1,P,19,-0.0006636023650738,-0.0016165451053751,-0.0022801474704489,20000000.0,1.0,10.0,0.42,False
P2,P,19,-0.0004507466537063,-0.0027643564180244,-0.0032151030717307,20000000.0,1.0,10.0,0.42,False
I1,I,19,,0.002533,0.002533,38001265.5055067,1.0,10.0,0.42,False
I2,I,19,,0.001267,0.001267,34157195.89672596,1.0,10.0,0.42,False
I3,I,19,,0.001596,0.001596,35034209.78918286,1.0,10.0,0.42,False
P1,P,20,-0.000610949740478,-0.0016762891266063,-0.0022872388670843,20000000.0,1.0,10.0,0.42,False
P2,P,20,-0.0004186500468991,-0.0027748180018309,-0.0031934680487301,20000000.0,1.0,10.0,0.42,False
I1,I,20,,0.002533,0.002533,37605443.74899869,1.0,10.0,0.42,False
I2,I,20,,0.001267,0.001267,33790104.04701301,1.0,10.0,0.42,False
I3,I,20,,0.001596,0.001596,34651150.1859561,1.0,10.0,0.42,False
P1,P,21,-0.0005658084957362,-0.0017294901926405,-0.0022952986883768,20000000.0,1.0,10.0,0.42,False
P2,P,21,-0.0003904058218299,-0.0027820240714589,-0.0031724298932889,20000000.0,1.0,10.0,0.42,False
I1,I,21,,0.002533,0.002533,37244502.37420245,1.0,10.0,0.42,False
I2,I,21,,0.001267,0.001267,33456171.15559543,1.0,10.0,0.42,False
I3,I,21,,0.001596,0.001596,34302710.03007165,1.0,10.0,0.42,False
P1,P,22,-0.0005268797116402,-0.0017769216041084,-0.0023038013157487,20000000.0,1.0,10.0,0.42,False
P2,P,22,-0.0003654418996,-0.0027871725656867,-0.0031526144652867,20000000.0,1.0,10.0,0.42,False
I1,I,22,,0.002533,0.002533,36915732.68052015,1.0,10.0,0.42,False
I2,I,22,,0.001267,0.001267,33152641.81384401,1.0,10.0,0.42,False
I3,I,22,,0.001596,0.001596,33986003.406807445,1.0,10.0,0.42,False
P1,P,23,-0.0004930187908952,-0.0018194179373461,-0.0023124367282413,20000000.0,1.0,10.0,0.42,False
P2,P,23,-0.0003432216777758,-0.0027910821231722,-0.0031343038009481,20000000.0,1.0,10.0,0.42,False
I1,I,23,,0.002533,0.002533,36615843.1198234,1.0,10.0,0.42,False
I2,I,23,,0.001267,0.001267,32876275.56711441,1.0,10.0,0.42,False
I3,I,23,,0.001596,0.001596,33697655.21928579,1.0,10.0,0.42,False
P1,P,24,-0.0004632870948392,-0.0018576586387761,-0.0023209457336153,20000000.0,1.0,10.0,0.42,False
P2,P,24,-0.0003232821365734,-0.0027942930755736,-0.003117575212147,20000000.0,1.0,10.0,0.42,False
I1,I,24,,0.002533,0.002533,36341564.087064765,1.0,10.0,0.42,False
I2,I,24,,0.001267,0.001267,32623903.75647117,1.0,10.0,0.42,False
I3,I,24,,0.001596,0.001596,33434367.91234569,1.0,10.0,0.42,False
P1,P,25,-0.0004369561784041,-0.0018921601356365,-0.0023291163140407,20000000.0,1.0,10.0,0.42,False
P2,P,25,-0.0003052634625773,-0.0027971317232025,-0.0031023951857798,20000000.0,1.0,10.0,0.42,False
I1,I,25,,0.002533,0.002533,36090036.41708063,1.0,10.0,0.42,False
I2,I,25,,0.001267,0.001267,32392787.229661923,1.0,10.0,0.42,False
I3,I,25,,0.001596,0.001596,33193285.105464056,1.0,10.0,0.42,False
P1,P,26,-0.0004134640311693,-0.0019233419055175,-0.0023368059366868,20000000.0,1.0,10.0,0.42,False
P2,P,26,-0.0002889104736273,-0.0027997526736894,-0.0030886631473167,20000000.0,1.0,10.0,0.42,False
I1,I,26,,0.002533,0.002533,35858942.21580246,1.0,10.0,0.42,False
I2,I,26,,0.001267,0.001267,32180734.937891103,1.0,10.0,0.42,False
I3,I,26,,0.001596,0.001596,32972108.14527233,1.0,10.0,0.42,False
P1,P,27,-0.0003923454290736,-0.0019516831295478,-0.0023440285586214,20000000.0,1.0,10.0,0.42,False
P2,P,27,-0.0002740295557309,-0.0028022014480211,-0.003076231003752,20000000.0,1.0,10.0,0.42,False
I1,I,27,,0.002533,0.002533,35646214.384276845,1.0,10.0,0.42,False
I2,I,27,,0.001267,0.001267,31985808.730067752,1.0,10.0,0.42,False
I3,I,27,,0.001596,0.001596,32768798.79331114,1.0,10.0,0.42,False
P1,P,28,-0.000373216078303,-0.0019776407781535,-0.0023508568564565,20000000.0,1.0,10.0,0.42,False
P2,P,28,-0.0002604721082185,-0.0028044459796633,-0.0030649180878819,20000000.0,1.0,10.0,0.42,False
I1,I,28,,0.002533,0.002533,35449974.33731541,1.0,10.0,0.42,False
I2,I,28,,0.001267,0.001267,31806258.651855063,1.0,10.0,0.42,False
I3,I,28,,0.001596,0.001596,32581511.69758308,1.0,10.0,0.42,False
P1,P,29,-0.0003557592458808,-0.0020015791587946,-0.0023573384046755,20000000.0,1.0,10.0,0.42,False
P2,P,29,-0.0002481026270122,-0.0028064707961567,-0.003054573423169,20000000.0,1.0,10.0,0.42,False
I1,I,29,,0.002533,0.002533,35268549.53440059,1.0,10.0,0.42,False
I2,I,29,,0.001267,0.001267,31640522.64525928,1.0,10.0,0.42,False
I3,I,29,,0.001596,0.001596,32408605.42823766,1.0,10.0,0.42,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,11.0,0.42,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,11.0,0.42,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,11.0,0.42,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,11.0,0.42,False
I3,I,0,,,,,0.0,11.0,0.42,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,11.0,0.42,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,11.0,0.42,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,11.0,0.42,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,11.0,0.42,False
I3,I,1,,,,,0.0,11.0,0.42,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,11.0,0.42,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,11.0,0.42,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,11.0,0.42,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,11.0,0.42,False
I3,I,2,,,,,0.0,11.0,0.42,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,11.0,0.42,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,11.0,0.42,False
